id,o,c,e,a,n
65774480,0.907,0.653,0.649,0.539,0.447
166712218,0.66,0.656,0.605,0.585,0.337
166718532,0.753,0.772,0.741,0.628,0.303
166724912,0.761,0.661,0.644,0.585,0.378
166729867,0.764,0.719,0.742,0.666,0.261
166732373,0.736,0.564,0.608,0.634,0.408
166739404,0.866,0.808,0.735,0.662,0.3
166743346,0.909,0.615,0.676,0.601,0.368
166743913,0.703,0.591,0.691,0.659,0.381
169443767,0.812,0.767,0.709,0.629,0.573
169477894,0.866,0.745,0.679,0.619,0.455
169480716,0.873,0.685,0.697,0.666,0.242
169495645,0.82,0.649,0.645,0.58,0.335
169496268,0.739,0.7,0.705,0.678,0.223
169501248,0.745,0.68,0.644,0.603,0.389
169504184,0.767,0.672,0.637,0.607,0.385
169537164,0.935,0.795,0.71,0.646,0.395
169537539,0.739,0.616,0.671,0.563,0.277
169558724,0.725,0.687,0.679,0.602,0.353
169572927,0.84,0.746,0.64,0.638,0.387
169578552,0.689,0.681,0.697,0.641,0.239
169610198,0.758,0.69,0.659,0.559,0.327
169612645,0.789,0.705,0.641,0.641,0.332
169620543,0.757,0.7,0.668,0.619,0.254
169632624,0.836,0.762,0.654,0.611,0.312
169657265,0.777,0.669,0.676,0.776,0.466
169666905,0.746,0.683,0.695,0.643,0.222
169680131,0.757,0.781,0.727,0.7,0.242
169685420,0.793,0.635,0.665,0.558,0.475
169686021,0.793,0.705,0.666,0.603,0.368
169692848,0.783,0.542,0.644,0.627,0.395
169693203,0.79,0.666,0.685,0.678,0.378
170750306,0.856,0.615,0.733,0.658,0.333
170762260,0.749,0.657,0.578,0.67,0.492
170772716,0.838,0.647,0.668,0.582,0.413
170776198,0.766,0.596,0.628,0.67,0.446
189477029,0.857,0.705,0.734,0.625,0.471
189511748,0.683,0.694,0.625,0.691,0.271
189534066,0.737,0.709,0.681,0.701,0.394
189556137,0.727,0.585,0.753,0.709,0.403
189560883,0.719,0.635,0.674,0.756,0.464
189562053,0.678,0.591,0.544,0.675,0.325
189586557,0.696,0.656,0.689,0.631,0.225
189789436,0.839,0.627,0.672,0.58,0.445
189797989,0.794,0.801,0.709,0.638,0.397
189805153,0.739,0.659,0.771,0.605,0.319
189807599,0.758,0.701,0.61,0.624,0.443
189814803,0.773,0.545,0.687,0.631,0.333
189816541,0.763,0.62,0.651,0.625,0.348
189849628,0.806,0.586,0.674,0.598,0.417
189871776,0.744,0.67,0.71,0.645,0.324
189883071,0.805,0.682,0.632,0.709,0.416
189898898,0.769,0.659,0.64,0.584,0.381
232088802,0.8,0.642,0.643,0.608,0.402
190029944,0.741,0.585,0.606,0.619,0.456
190588367,0.734,0.68,0.699,0.619,0.369
190630440,0.737,0.622,0.538,0.621,0.335
190643482,0.788,0.668,0.657,0.628,0.23
109040817,0.71,0.611,0.606,0.654,0.325
190649525,0.917,0.646,0.661,0.647,0.322
190656638,0.764,0.628,0.761,0.575,0.368
190673143,0.801,0.736,0.725,0.639,0.258
190673237,0.822,0.689,0.7,0.648,0.382
190686015,0.892,0.724,0.655,0.591,0.398
190693662,0.744,0.724,0.675,0.725,0.523
190696559,0.742,0.646,0.672,0.63,0.329
190701264,0.765,0.655,0.641,0.581,0.377
190731350,0.774,0.691,0.728,0.661,0.241
190757318,0.802,0.66,0.637,0.649,0.352
190760946,0.769,0.654,0.64,0.583,0.379
190794208,0.815,0.679,0.627,0.647,0.322
190795855,0.771,0.691,0.639,0.601,0.407
190819183,0.767,0.516,0.688,0.591,0.433
190830215,0.875,0.652,0.677,0.623,0.427
190870467,0.785,0.664,0.693,0.66,0.456
237944041,0.755,0.664,0.6,0.715,0.255
190872825,0.707,0.659,0.626,0.669,0.446
190883196,0.811,0.629,0.634,0.671,0.425
190900848,0.837,0.654,0.655,0.643,0.286
190900921,0.819,0.727,0.62,0.732,0.345
190911070,0.734,0.646,0.603,0.603,0.313
237958553,0.773,0.664,0.643,0.598,0.38
190913931,0.805,0.714,0.728,0.644,0.342
190919200,0.814,0.594,0.625,0.633,0.297
190921081,0.739,0.664,0.651,0.603,0.331
190926465,0.901,0.687,0.668,0.71,0.343
190928861,0.874,0.645,0.696,0.609,0.383
190929713,0.787,0.605,0.654,0.644,0.228
190963002,0.778,0.651,0.555,0.626,0.429
190980671,0.668,0.553,0.628,0.659,0.371
191039329,0.706,0.722,0.677,0.6,0.322
191046601,0.783,0.737,0.638,0.629,0.33
65779486,0.834,0.726,0.728,0.69,0.247
191072739,0.752,0.666,0.646,0.583,0.406
191091140,0.747,0.661,0.646,0.582,0.39
191092753,0.745,0.61,0.593,0.631,0.342
191111826,0.814,0.557,0.671,0.658,0.247
191121939,0.743,0.743,0.702,0.659,0.359
191124342,0.728,0.633,0.684,0.51,0.445
191133220,0.751,0.74,0.688,0.664,0.393
191140196,0.751,0.769,0.679,0.681,0.266
191140663,0.668,0.674,0.662,0.67,0.313
191159103,0.661,0.697,0.594,0.639,0.324
191175325,0.861,0.639,0.772,0.582,0.414
191190039,0.832,0.723,0.634,0.598,0.327
191210138,0.788,0.636,0.642,0.645,0.395
191211658,0.872,0.712,0.652,0.604,0.429
191227452,0.85,0.564,0.655,0.558,0.385
191250884,0.726,0.639,0.653,0.612,0.38
191251081,0.681,0.646,0.767,0.625,0.276
191257812,0.763,0.67,0.674,0.61,0.336
191280225,0.777,0.659,0.632,0.585,0.389
191280595,0.776,0.645,0.658,0.59,0.36
191286677,0.82,0.615,0.64,0.683,0.419
191300142,0.753,0.678,0.638,0.603,0.387
191319651,0.733,0.622,0.705,0.518,0.252
191322855,0.806,0.833,0.795,0.68,0.235
191372457,0.77,0.727,0.678,0.65,0.479
191413063,0.79,0.713,0.733,0.64,0.324
191467300,0.888,0.648,0.661,0.591,0.348
191471322,0.76,0.604,0.7,0.63,0.389
191475706,0.829,0.722,0.649,0.592,0.235
191477840,0.911,0.743,0.665,0.673,0.424
191492502,0.779,0.76,0.691,0.666,0.241
191499153,0.816,0.656,0.667,0.548,0.329
191504048,0.716,0.727,0.749,0.655,0.333
191511756,0.758,0.591,0.668,0.635,0.487
191532441,0.828,0.637,0.701,0.65,0.409
191539559,0.88,0.768,0.686,0.625,0.343
191548936,0.82,0.645,0.699,0.63,0.386
191565726,0.753,0.755,0.582,0.61,0.366
191578026,0.861,0.737,0.64,0.608,0.38
191737201,0.78,0.568,0.64,0.667,0.473
191750596,0.71,0.72,0.692,0.707,0.3
191767340,0.87,0.564,0.612,0.626,0.338
191779896,0.752,0.563,0.718,0.621,0.425
191789202,0.784,0.59,0.615,0.7,0.502
191790175,0.777,0.585,0.644,0.683,0.338
191793302,0.767,0.709,0.676,0.663,0.412
191805609,0.649,0.62,0.67,0.661,0.258
191861250,0.759,0.748,0.746,0.674,0.186
191876164,0.769,0.62,0.503,0.643,0.326
194063707,0.763,0.708,0.733,0.617,0.235
194087055,0.851,0.691,0.703,0.681,0.398
194120226,0.88,0.655,0.702,0.673,0.282
194130137,0.726,0.68,0.666,0.62,0.387
194133450,0.801,0.677,0.799,0.623,0.225
194155487,0.73,0.654,0.626,0.717,0.315
194175284,0.62,0.66,0.586,0.653,0.341
194179246,0.833,0.583,0.677,0.644,0.339
194189905,0.732,0.599,0.571,0.708,0.456
194198558,0.71,0.69,0.68,0.647,0.306
194199415,0.741,0.625,0.676,0.664,0.397
194202453,0.733,0.593,0.636,0.673,0.417
194248332,0.754,0.744,0.729,0.652,0.19
194262816,0.816,0.811,0.701,0.699,0.355
194279754,0.727,0.736,0.645,0.737,0.321
194318599,0.762,0.662,0.639,0.587,0.378
194331176,0.795,0.681,0.648,0.628,0.364
194347664,0.816,0.799,0.652,0.68,0.292
194348353,0.778,0.741,0.681,0.674,0.23
194381116,0.767,0.86,0.746,0.716,0.266
194385873,0.686,0.671,0.699,0.69,0.461
194391047,0.898,0.722,0.723,0.622,0.49
194392460,0.746,0.669,0.64,0.596,0.377
194393473,0.733,0.711,0.669,0.684,0.319
194397899,0.857,0.72,0.72,0.626,0.434
194426031,0.851,0.797,0.718,0.669,0.477
194430621,0.737,0.597,0.645,0.559,0.271
194432712,0.838,0.728,0.715,0.709,0.332
194447068,0.829,0.713,0.64,0.684,0.309
194455653,0.737,0.662,0.679,0.644,0.34
194463904,0.814,0.659,0.643,0.591,0.416
194529984,0.869,0.771,0.669,0.691,0.405
194537179,0.837,0.555,0.658,0.645,0.403
194537516,0.759,0.653,0.673,0.626,0.345
194559842,0.779,0.634,0.606,0.649,0.384
194590772,0.755,0.65,0.637,0.573,0.38
194628555,0.752,0.683,0.656,0.659,0.39
194636738,0.818,0.784,0.612,0.66,0.373
194655553,0.821,0.619,0.601,0.594,0.445
194677810,0.745,0.773,0.636,0.703,0.317
194685536,0.795,0.653,0.715,0.66,0.287
194699189,0.766,0.658,0.647,0.651,0.462
194703864,0.813,0.683,0.659,0.552,0.352
194746116,0.765,0.643,0.635,0.579,0.38
194747645,0.719,0.662,0.642,0.584,0.358
194782699,0.799,0.653,0.644,0.602,0.403
194787099,0.765,0.661,0.647,0.583,0.382
194798404,0.765,0.66,0.638,0.584,0.375
194814003,0.703,0.596,0.73,0.546,0.285
194816323,0.741,0.655,0.639,0.576,0.37
194828362,0.726,0.529,0.512,0.68,0.468
194833340,0.825,0.678,0.679,0.626,0.253
194867687,0.833,0.849,0.741,0.652,0.379
194884252,0.753,0.764,0.732,0.703,0.452
194885076,0.794,0.778,0.699,0.671,0.306
194915970,0.757,0.686,0.661,0.617,0.392
194939391,0.754,0.658,0.646,0.583,0.368
194953561,0.755,0.656,0.582,0.62,0.397
194964944,0.801,0.713,0.673,0.662,0.192
194991903,0.757,0.654,0.636,0.577,0.382
195022491,0.785,0.774,0.658,0.66,0.331
195066320,0.833,0.843,0.694,0.641,0.419
195096638,0.844,0.764,0.72,0.664,0.363
195103266,0.793,0.629,0.667,0.616,0.345
195128154,0.814,0.567,0.716,0.554,0.413
195129672,0.804,0.662,0.635,0.601,0.371
195171695,0.758,0.653,0.639,0.58,0.372
195179733,0.796,0.82,0.677,0.718,0.355
195188617,0.707,0.678,0.678,0.537,0.416
195200389,0.769,0.659,0.647,0.587,0.39
195205456,0.76,0.596,0.691,0.667,0.381
195232660,0.784,0.681,0.6,0.663,0.297
195305346,0.821,0.806,0.59,0.676,0.403
195316132,0.804,0.649,0.566,0.582,0.382
195326705,0.714,0.663,0.727,0.656,0.279
195379173,0.652,0.697,0.636,0.644,0.326
195392721,0.827,0.782,0.717,0.672,0.397
195428182,0.819,0.633,0.69,0.599,0.357
195446656,0.721,0.556,0.673,0.575,0.265
195452761,0.856,0.779,0.717,0.65,0.238
195453539,0.803,0.663,0.66,0.611,0.353
195460470,0.756,0.641,0.681,0.683,0.292
196340050,0.743,0.661,0.644,0.591,0.403
196341171,0.805,0.572,0.647,0.674,0.338
196349362,0.804,0.697,0.698,0.579,0.291
196365883,0.857,0.78,0.763,0.638,0.418
196371325,0.786,0.739,0.655,0.676,0.376
196380435,0.773,0.652,0.632,0.672,0.363
196386514,0.723,0.582,0.651,0.581,0.383
196401315,0.901,0.688,0.703,0.629,0.364
196413641,0.904,0.775,0.709,0.662,0.254
196443936,0.814,0.744,0.71,0.647,0.432
196452939,0.79,0.651,0.634,0.62,0.26
196454639,0.746,0.682,0.668,0.62,0.375
213626039,0.765,0.654,0.635,0.579,0.379
213685111,0.856,0.521,0.638,0.581,0.389
213687893,0.876,0.808,0.646,0.642,0.39
213697723,0.739,0.685,0.654,0.601,0.391
213708645,0.704,0.664,0.634,0.614,0.375
213708737,0.825,0.719,0.699,0.619,0.451
213745334,0.826,0.666,0.622,0.617,0.382
213758325,0.739,0.639,0.584,0.651,0.294
213761900,0.781,0.679,0.693,0.637,0.319
214246889,0.758,0.67,0.643,0.603,0.392
226594115,0.82,0.801,0.686,0.666,0.319
226617318,0.744,0.659,0.645,0.577,0.368
240933217,0.752,0.729,0.661,0.645,0.341
241203719,0.727,0.718,0.563,0.663,0.315
241205343,0.857,0.701,0.658,0.626,0.39
241211254,0.802,0.7,0.709,0.666,0.423
241214783,0.897,0.578,0.698,0.541,0.417
241253715,0.821,0.674,0.721,0.657,0.46
241264057,0.8,0.716,0.703,0.638,0.367
241264404,0.811,0.681,0.601,0.634,0.43
241272963,0.867,0.708,0.687,0.597,0.351
241282494,0.835,0.728,0.707,0.661,0.35
241283179,0.725,0.583,0.633,0.705,0.373
241324546,0.716,0.714,0.626,0.656,0.224
241335390,0.747,0.655,0.64,0.579,0.368
241371677,0.723,0.696,0.672,0.645,0.294
241382835,0.892,0.781,0.748,0.661,0.393
241384809,0.742,0.683,0.643,0.67,0.299
241390887,0.802,0.73,0.596,0.672,0.4
241544156,0.754,0.699,0.615,0.648,0.241
241570550,0.758,0.663,0.637,0.585,0.373
241611639,0.836,0.745,0.671,0.629,0.352
241635675,0.841,0.727,0.634,0.644,0.282
241637629,0.788,0.739,0.712,0.582,0.336
241642996,0.78,0.631,0.569,0.619,0.309
263459263,0.767,0.671,0.638,0.588,0.39
263470227,0.797,0.804,0.748,0.743,0.214
263473188,0.885,0.651,0.683,0.651,0.306
263476693,0.794,0.682,0.678,0.587,0.307
263758909,0.899,0.887,0.719,0.715,0.335
263795180,0.89,0.591,0.668,0.54,0.386
263804595,0.789,0.656,0.64,0.593,0.388
263820228,0.809,0.653,0.76,0.547,0.415
263884490,0.76,0.644,0.644,0.575,0.373
270076706,0.861,0.621,0.703,0.624,0.388
270089299,0.784,0.533,0.626,0.64,0.479
270105849,0.743,0.609,0.664,0.679,0.36
270106571,0.761,0.611,0.6,0.618,0.344
270264249,0.704,0.534,0.629,0.666,0.45
270281442,0.855,0.653,0.679,0.627,0.404
270315611,0.879,0.711,0.661,0.613,0.373
270341223,0.703,0.655,0.598,0.607,0.367
270352691,0.665,0.684,0.637,0.628,0.352
270372236,0.759,0.799,0.618,0.692,0.239
270383088,0.756,0.655,0.581,0.601,0.327
270395231,0.811,0.584,0.687,0.639,0.382
270398460,0.831,0.648,0.642,0.578,0.39
270412323,0.794,0.722,0.652,0.676,0.348
270419973,0.716,0.69,0.668,0.597,0.41
270426164,0.763,0.643,0.714,0.669,0.204
270449528,0.861,0.601,0.617,0.624,0.367
270463226,0.767,0.519,0.671,0.528,0.462
270492635,0.685,0.643,0.759,0.623,0.227
270497886,0.756,0.653,0.632,0.642,0.303
270507277,0.846,0.584,0.607,0.629,0.4
270815369,0.74,0.583,0.669,0.614,0.362
277375017,0.795,0.753,0.597,0.66,0.296
20031296,0.785,0.618,0.545,0.554,0.372
277401500,0.834,0.681,0.632,0.58,0.354
277402513,0.819,0.759,0.715,0.683,0.283
277416020,0.713,0.618,0.623,0.671,0.475
277431423,0.735,0.675,0.66,0.629,0.363
277458767,0.691,0.655,0.712,0.633,0.29
277510682,0.716,0.694,0.685,0.734,0.266
277542631,0.742,0.681,0.665,0.615,0.375
277567607,0.742,0.636,0.666,0.589,0.451
277570942,0.687,0.662,0.636,0.635,0.305
277576799,0.817,0.7,0.757,0.614,0.372
277595625,0.784,0.75,0.724,0.724,0.486
277649366,0.729,0.529,0.586,0.692,0.494
277661186,0.801,0.712,0.696,0.625,0.252
277675909,0.773,0.605,0.712,0.477,0.393
277714755,0.76,0.612,0.606,0.653,0.326
277727866,0.741,0.757,0.715,0.665,0.345
277730626,0.815,0.621,0.646,0.599,0.389
277742796,0.756,0.568,0.661,0.61,0.468
277766982,0.768,0.626,0.718,0.569,0.271
277788973,0.831,0.696,0.6,0.59,0.337
277796727,0.911,0.655,0.587,0.64,0.358
277809327,0.873,0.655,0.702,0.651,0.326
277821098,0.803,0.604,0.631,0.622,0.392
277834034,0.806,0.764,0.727,0.693,0.211
277851523,0.829,0.721,0.649,0.579,0.334
277863491,0.815,0.617,0.645,0.559,0.369
277865227,0.733,0.675,0.688,0.656,0.34
277880296,0.864,0.573,0.682,0.637,0.363
277882067,0.739,0.694,0.715,0.631,0.364
277889424,0.763,0.725,0.644,0.698,0.307
277904033,0.736,0.608,0.621,0.654,0.511
277913856,0.736,0.696,0.683,0.635,0.378
277918261,0.765,0.611,0.656,0.647,0.444
277944606,0.817,0.574,0.654,0.64,0.34
277997152,0.836,0.802,0.627,0.652,0.253
278056725,0.905,0.629,0.692,0.574,0.351
278062722,0.764,0.629,0.611,0.566,0.354
278073591,0.742,0.683,0.775,0.6,0.308
278076269,0.759,0.68,0.653,0.607,0.391
278077973,0.759,0.732,0.746,0.676,0.267
278088173,0.722,0.731,0.676,0.689,0.297
278090672,0.895,0.686,0.63,0.629,0.361
278103138,0.872,0.643,0.725,0.674,0.436
65785869,0.911,0.703,0.756,0.623,0.317
278108614,0.754,0.625,0.615,0.601,0.323
278109079,0.786,0.51,0.592,0.585,0.427
278116152,0.652,0.655,0.563,0.686,0.25
278142159,0.7,0.634,0.592,0.704,0.474
278142809,0.905,0.777,0.718,0.636,0.283
278151991,0.761,0.676,0.7,0.612,0.331
278159567,0.74,0.712,0.707,0.613,0.236
278170050,0.806,0.647,0.688,0.585,0.348
278181157,0.767,0.659,0.635,0.584,0.376
278212865,0.831,0.721,0.717,0.693,0.483
278215884,0.754,0.772,0.578,0.617,0.294
278229196,0.767,0.639,0.623,0.606,0.495
278239907,0.762,0.651,0.697,0.686,0.463
278246931,0.756,0.654,0.662,0.582,0.356
278261193,0.743,0.713,0.665,0.61,0.253
278269313,0.85,0.61,0.654,0.611,0.379
21226684,0.672,0.585,0.601,0.72,0.365
278271236,0.76,0.677,0.653,0.687,0.475
278289780,0.782,0.543,0.65,0.59,0.407
278291599,0.808,0.647,0.62,0.584,0.414
278298809,0.819,0.635,0.65,0.688,0.41
278307204,0.767,0.763,0.695,0.609,0.316
278313825,0.774,0.703,0.649,0.707,0.491
278340567,0.739,0.673,0.643,0.628,0.274
278342214,0.758,0.598,0.657,0.53,0.347
278342475,0.716,0.49,0.572,0.618,0.461
278350938,0.726,0.728,0.676,0.668,0.465
278392569,0.818,0.635,0.675,0.576,0.366
278407403,0.876,0.563,0.674,0.599,0.372
278493605,0.678,0.684,0.705,0.611,0.307
278556009,0.865,0.784,0.715,0.636,0.435
278563149,0.723,0.672,0.634,0.624,0.339
278606956,0.836,0.7,0.64,0.631,0.325
278608596,0.88,0.687,0.714,0.675,0.415
278618660,0.753,0.579,0.671,0.626,0.322
278626813,0.771,0.687,0.736,0.565,0.315
278652553,0.747,0.627,0.629,0.632,0.392
278673838,0.743,0.636,0.639,0.618,0.289
278675165,0.757,0.665,0.64,0.587,0.371
278678298,0.764,0.64,0.654,0.649,0.233
278680082,0.833,0.607,0.643,0.606,0.347
278695868,0.733,0.656,0.682,0.672,0.288
278697037,0.819,0.599,0.719,0.621,0.383
278701983,0.735,0.708,0.725,0.645,0.283
278707020,0.804,0.656,0.676,0.708,0.486
278708637,0.826,0.807,0.754,0.688,0.273
278715675,0.776,0.667,0.632,0.603,0.403
278735101,0.785,0.584,0.687,0.628,0.323
278746956,0.758,0.635,0.556,0.647,0.3
278767814,0.891,0.712,0.631,0.666,0.269
278775688,0.759,0.584,0.662,0.644,0.369
278776000,0.777,0.78,0.677,0.663,0.239
278776049,0.682,0.707,0.702,0.627,0.266
278776823,0.718,0.659,0.643,0.609,0.335
278777228,0.887,0.632,0.669,0.573,0.328
278778939,0.748,0.642,0.685,0.615,0.517
278778942,0.947,0.688,0.743,0.625,0.367
278786768,0.82,0.64,0.654,0.59,0.395
278818408,0.756,0.718,0.729,0.613,0.239
278818444,0.749,0.681,0.654,0.607,0.393
278820665,0.801,0.543,0.674,0.591,0.403
278847352,0.791,0.549,0.578,0.633,0.399
278866735,0.726,0.617,0.626,0.614,0.38
278866937,0.8,0.556,0.636,0.607,0.337
278915768,0.719,0.698,0.63,0.642,0.336
278917851,0.816,0.639,0.703,0.622,0.28
278920924,0.83,0.601,0.65,0.621,0.425
278937589,0.828,0.6,0.656,0.658,0.469
278955055,0.701,0.584,0.597,0.704,0.258
279025588,0.786,0.662,0.645,0.593,0.39
279043074,0.77,0.574,0.605,0.596,0.503
279055096,0.805,0.785,0.679,0.718,0.306
279103427,0.703,0.74,0.681,0.723,0.253
279135992,0.926,0.802,0.722,0.663,0.388
279147731,0.744,0.682,0.663,0.609,0.379
279148521,0.885,0.77,0.739,0.651,0.437
279148830,0.742,0.666,0.66,0.607,0.396
279183331,0.81,0.7,0.71,0.614,0.361
279213266,0.753,0.681,0.754,0.62,0.386
279251969,0.777,0.665,0.723,0.575,0.343
279257471,0.639,0.545,0.615,0.62,0.478
279283693,0.713,0.672,0.687,0.641,0.399
279323529,0.702,0.667,0.656,0.64,0.262
279359020,0.792,0.665,0.631,0.591,0.396
279364558,0.659,0.681,0.679,0.613,0.401
279390084,0.757,0.611,0.638,0.476,0.381
279392665,0.744,0.644,0.629,0.665,0.478
279393981,0.808,0.511,0.655,0.66,0.421
279468067,0.816,0.759,0.676,0.693,0.366
279488223,0.776,0.579,0.553,0.603,0.451
279490402,0.894,0.762,0.743,0.637,0.264
279510127,0.771,0.67,0.611,0.683,0.321
279515481,0.79,0.637,0.69,0.607,0.345
279573338,0.846,0.638,0.66,0.652,0.376
279590641,0.781,0.656,0.637,0.595,0.381
279608503,0.85,0.616,0.613,0.606,0.413
279622129,0.798,0.608,0.704,0.659,0.252
279658338,0.891,0.761,0.697,0.579,0.355
279671781,0.801,0.709,0.699,0.691,0.245
279675775,0.89,0.695,0.666,0.636,0.323
279720230,0.768,0.739,0.672,0.601,0.264
279728843,0.733,0.514,0.579,0.598,0.468
279744000,0.842,0.578,0.646,0.601,0.362
279752521,0.761,0.653,0.639,0.582,0.374
279766437,0.845,0.784,0.739,0.633,0.318
279777349,0.744,0.657,0.639,0.589,0.365
279778316,0.774,0.579,0.668,0.621,0.391
279789427,0.75,0.644,0.658,0.61,0.365
279810574,0.73,0.71,0.705,0.686,0.229
279836991,0.897,0.631,0.747,0.634,0.269
279847834,0.756,0.721,0.615,0.631,0.269
279848956,0.777,0.569,0.711,0.461,0.447
279854450,0.739,0.605,0.638,0.651,0.4
279863186,0.711,0.703,0.647,0.658,0.289
279888029,0.76,0.697,0.695,0.616,0.243
279954615,0.761,0.622,0.706,0.565,0.422
279977288,0.767,0.661,0.646,0.579,0.386
279995855,0.731,0.719,0.66,0.623,0.242
280028950,0.811,0.564,0.646,0.662,0.418
280049106,0.805,0.654,0.626,0.597,0.412
823525,0.835,0.654,0.623,0.524,0.462
280055561,0.634,0.677,0.639,0.624,0.305
280086764,0.885,0.744,0.654,0.587,0.437
280092171,0.782,0.591,0.67,0.662,0.439
280162221,0.87,0.572,0.703,0.657,0.428
280163928,0.799,0.642,0.651,0.68,0.468
280173364,0.762,0.666,0.64,0.592,0.381
280188900,0.81,0.609,0.677,0.6,0.365
280196627,0.824,0.574,0.617,0.639,0.386
280198265,0.799,0.644,0.664,0.679,0.492
280222550,0.833,0.696,0.658,0.626,0.505
280283346,0.81,0.637,0.7,0.527,0.434
280309627,0.744,0.666,0.662,0.607,0.397
280316689,0.81,0.789,0.692,0.69,0.206
280325571,0.786,0.678,0.644,0.659,0.433
280329780,0.742,0.712,0.625,0.692,0.335
280338434,0.695,0.648,0.642,0.615,0.393
280348860,0.788,0.66,0.744,0.599,0.32
280362565,0.884,0.582,0.72,0.567,0.328
280366012,0.661,0.528,0.629,0.588,0.505
283202111,0.812,0.669,0.63,0.627,0.348
283205652,0.837,0.725,0.68,0.616,0.305
283225409,0.727,0.591,0.659,0.627,0.388
283239246,0.808,0.627,0.642,0.663,0.369
283242928,0.847,0.667,0.588,0.634,0.447
283276737,0.802,0.767,0.656,0.586,0.334
283306479,0.756,0.658,0.64,0.592,0.369
283306509,0.867,0.7,0.739,0.631,0.417
283498342,0.741,0.672,0.653,0.593,0.405
283515568,0.784,0.667,0.71,0.518,0.36
283612795,0.79,0.647,0.656,0.58,0.345
283614603,0.715,0.557,0.669,0.651,0.454
285312927,0.873,0.74,0.715,0.624,0.418
285708672,0.902,0.627,0.686,0.596,0.326
285710712,0.757,0.723,0.665,0.714,0.294
285712905,0.689,0.658,0.689,0.587,0.345
285713629,0.702,0.708,0.719,0.651,0.478
326306293,0.746,0.655,0.641,0.576,0.37
340569805,0.745,0.666,0.664,0.607,0.397
340653938,0.746,0.677,0.665,0.615,0.371
340681383,0.783,0.781,0.735,0.692,0.276
341698468,0.863,0.538,0.632,0.639,0.389
341730080,0.693,0.606,0.618,0.623,0.414
341747053,0.791,0.575,0.672,0.652,0.401
341756256,0.768,0.649,0.692,0.736,0.338
341788845,0.771,0.665,0.636,0.586,0.391
341901378,0.7,0.626,0.634,0.536,0.366
341920630,0.756,0.609,0.652,0.678,0.54
341949259,0.773,0.569,0.691,0.525,0.411
342393702,0.781,0.582,0.659,0.574,0.351
342596394,0.738,0.632,0.593,0.665,0.426
343419057,0.752,0.638,0.68,0.654,0.264
343420501,0.733,0.679,0.71,0.665,0.249
343452549,0.881,0.752,0.597,0.685,0.347
343485895,0.692,0.624,0.569,0.645,0.399
343497155,0.691,0.66,0.656,0.588,0.335
343527241,0.736,0.67,0.718,0.669,0.432
343543836,0.811,0.672,0.635,0.587,0.417
343546941,0.885,0.667,0.638,0.656,0.507
343584080,0.751,0.716,0.671,0.693,0.285
343588861,0.824,0.845,0.731,0.685,0.214
11677062,0.856,0.601,0.7,0.604,0.334
343604563,0.765,0.677,0.646,0.614,0.384
343879647,0.779,0.661,0.637,0.598,0.424
344504269,0.763,0.663,0.737,0.566,0.398
344514524,0.692,0.661,0.621,0.616,0.361
344530529,0.838,0.648,0.701,0.653,0.349
344538810,0.771,0.649,0.657,0.621,0.402
344571268,0.862,0.646,0.585,0.506,0.35
345040880,0.742,0.67,0.658,0.596,0.386
345046030,0.86,0.532,0.658,0.59,0.362
375966409,0.86,0.595,0.706,0.648,0.343
375994515,0.919,0.764,0.676,0.618,0.332
376085309,0.76,0.658,0.657,0.642,0.274
376115787,0.782,0.668,0.553,0.636,0.322
376242600,0.787,0.598,0.644,0.654,0.36
376245040,0.758,0.739,0.69,0.664,0.265
376268460,0.875,0.584,0.746,0.578,0.408
376276256,0.868,0.748,0.717,0.599,0.408
376305976,0.711,0.625,0.644,0.634,0.346
376445397,0.762,0.662,0.635,0.583,0.388
376453781,0.754,0.599,0.675,0.614,0.451
376463873,0.844,0.63,0.675,0.65,0.375
376490638,0.831,0.737,0.695,0.682,0.359
376502190,0.875,0.685,0.669,0.634,0.246
376524254,0.775,0.652,0.638,0.575,0.383
376556188,0.753,0.638,0.665,0.69,0.402
376570418,0.83,0.72,0.609,0.601,0.336
376585411,0.798,0.69,0.607,0.711,0.317
376626977,0.674,0.686,0.582,0.606,0.356
376709033,0.773,0.686,0.653,0.611,0.362
376836211,0.729,0.661,0.687,0.583,0.3
376946114,0.778,0.69,0.728,0.646,0.358
376960659,0.735,0.631,0.739,0.553,0.386
376978026,0.775,0.672,0.678,0.63,0.284
376987349,0.708,0.589,0.619,0.663,0.332
377015011,0.816,0.692,0.589,0.611,0.301
377053611,0.865,0.692,0.68,0.658,0.254
43353080,0.847,0.585,0.681,0.603,0.415
377184933,0.8,0.579,0.697,0.619,0.356
377186587,0.733,0.66,0.586,0.609,0.395
377188743,0.916,0.698,0.708,0.632,0.324
377220892,0.695,0.645,0.66,0.61,0.257
377257678,0.798,0.632,0.71,0.685,0.375
377291934,0.81,0.545,0.659,0.676,0.38
