id,o,c,e,a,n
183864351,0.406,0.417,0.469,0.699,0.593
183889624,0.380,0.344,0.385,0.256,0.577
183907079,0.506,0.491,0.273,0.654,0.400
183928190,0.535,0.586,0.706,0.548,0.519
184010593,0.278,0.731,0.346,0.733,0.298
184096187,0.464,0.443,0.523,0.625,0.515
184106792,0.399,0.476,0.429,0.447,0.532
184109963,0.821,0.327,0.567,0.451,0.513
72235760,0.628,0.579,0.452,0.614,0.519
184116374,0.406,0.520,0.476,0.511,0.586
184138657,0.602,0.499,0.545,0.521,0.707
184146952,0.602,0.331,0.449,0.517,0.465
184254566,0.328,0.359,0.187,0.488,0.597
184363884,0.437,0.546,0.427,0.521,0.603
72323229,0.435,0.483,0.461,0.469,0.526
184453159,0.397,0.497,0.476,0.507,0.595
184497976,0.597,0.207,0.525,0.382,0.523
184545508,0.506,0.392,0.395,0.463,0.372
184552678,0.590,0.411,0.618,0.413,0.577
184562958,0.568,0.533,0.417,0.619,0.569
184572889,0.614,0.298,0.594,0.646,0.606
184594566,0.547,0.243,0.591,0.335,0.565
184598688,0.404,0.478,0.434,0.455,0.519
184602862,0.464,0.775,0.567,0.751,0.398
184636315,0.907,0.642,0.576,0.471,0.521
184637039,0.547,0.390,0.361,0.621,0.718
184637153,0.480,0.194,0.466,0.515,0.504
184637613,0.480,0.466,0.579,0.596,0.601
184640282,0.499,0.552,0.373,0.536,0.356
184647530,0.590,0.531,0.452,0.631,0.254
184649765,0.499,0.476,0.407,0.471,0.564
184655354,0.619,0.413,0.395,0.565,0.473
184659882,0.633,0.377,0.427,0.610,0.627
184660715,0.392,0.529,0.643,0.594,0.359
184677283,0.514,0.476,0.508,0.652,0.625
184678715,0.449,0.438,0.567,0.498,0.523
184681685,0.311,0.487,0.449,0.552,0.499
184685070,0.597,0.453,0.657,0.621,0.668
217931270,0.650,0.356,0.449,0.596,0.571
217932743,0.609,0.386,0.503,0.660,0.582
217949209,0.757,0.474,0.505,0.565,0.525
217984518,0.356,0.449,0.508,0.550,0.358
218029927,0.402,0.567,0.474,0.480,0.528
218099509,0.478,0.502,0.496,0.619,0.552
218121199,0.576,0.476,0.510,0.413,0.452
218138829,0.292,0.438,0.378,0.573,0.499
218167872,0.681,0.729,0.601,0.602,0.751
218175531,0.385,0.474,0.322,0.646,0.341
218207693,0.852,0.527,0.662,0.596,0.502
218280403,0.421,0.493,0.432,0.471,0.545
218284518,0.442,0.413,0.469,0.428,0.567
218287499,0.464,0.502,0.540,0.523,0.454
218294667,0.418,0.586,0.503,0.511,0.428
218298715,0.604,0.285,0.488,0.364,0.625
218344391,0.771,0.514,0.388,0.364,0.465
218355549,0.502,0.300,0.518,0.492,0.584
218384027,0.483,0.516,0.508,0.639,0.707
218404797,0.645,0.411,0.483,0.668,0.300
218420381,0.385,0.523,0.618,0.617,0.359
218421567,0.764,0.596,0.474,0.399,0.449
218422210,0.747,0.504,0.434,0.565,0.549
218427483,0.297,0.178,0.177,0.625,0.733
218443914,0.251,0.729,0.655,0.685,0.179
218447150,0.688,0.754,0.584,0.521,0.634
218464566,0.738,0.304,0.207,0.471,0.467
218479021,0.313,0.302,0.488,0.556,0.760
218523764,0.349,0.417,0.540,0.484,0.408
218533293,0.654,0.373,0.493,0.484,0.590
218540692,0.514,0.695,0.400,0.554,0.358
218561795,0.387,0.457,0.442,0.573,0.194
218588660,0.526,0.291,0.488,0.666,0.508
218601115,0.576,0.443,0.478,0.548,0.591
218609953,0.633,0.712,0.513,0.592,0.671
233784248,0.554,0.710,0.601,0.644,0.261
233830759,0.559,0.447,0.478,0.565,0.489
233879811,0.678,0.499,0.549,0.461,0.599
233909647,0.568,0.459,0.483,0.635,0.179
233933116,0.635,0.316,0.371,0.544,0.525
72357609,0.416,0.485,0.439,0.469,0.515
233945881,0.464,0.493,0.358,0.619,0.428
233951321,0.480,0.630,0.297,0.679,0.302
234013833,0.492,0.748,0.476,0.583,0.441
234014087,0.228,0.571,0.381,0.428,0.415
234014469,0.311,0.497,0.518,0.505,0.523
234018448,0.409,0.470,0.420,0.478,0.500
234021246,0.423,0.472,0.420,0.496,0.506
234021454,0.511,0.464,0.420,0.465,0.556
234047967,0.354,0.453,0.420,0.503,0.489
234048639,0.554,0.497,0.508,0.488,0.521
234056092,0.444,0.371,0.327,0.494,0.720
234056700,0.557,0.434,0.420,0.579,0.551
234062645,0.704,0.716,0.689,0.712,0.330
234064468,0.511,0.478,0.417,0.500,0.549
234079914,0.645,0.764,0.714,0.629,0.376
234082615,0.411,0.489,0.427,0.482,0.521
234087758,0.416,0.352,0.591,0.621,0.569
245831030,0.721,0.525,0.341,0.573,0.387
245833420,0.573,0.550,0.474,0.509,0.248
245888431,0.342,0.499,0.545,0.577,0.330
245914359,0.428,0.464,0.437,0.478,0.545
245915466,0.602,0.327,0.510,0.235,0.541
245921664,0.402,0.173,0.420,0.567,0.565
245929099,0.461,0.607,0.554,0.664,0.413
245936814,0.640,0.729,0.594,0.596,0.526
245948768,0.390,0.377,0.471,0.590,0.339
245964322,0.611,0.697,0.478,0.536,0.452
245969588,0.373,0.523,0.527,0.503,0.575
73553243,0.406,0.432,0.354,0.546,0.463
245982724,0.540,0.466,0.613,0.585,0.359
245983351,0.335,0.464,0.376,0.621,0.738
245986870,0.456,0.483,0.442,0.465,0.558
245992215,0.444,0.813,0.579,0.658,0.526
245993716,0.449,0.451,0.476,0.469,0.497
246013406,0.304,0.605,0.398,0.585,0.337
22253,0.623,0.499,0.554,0.279,0.538
246023376,0.444,0.468,0.420,0.488,0.519
246051305,0.523,0.516,0.572,0.559,0.374
246064878,0.399,0.216,0.552,0.519,0.649
246084423,0.499,0.464,0.437,0.617,0.651
246101438,0.258,0.430,0.307,0.573,0.645
246117481,0.516,0.886,0.689,0.664,0.488
246275086,0.499,0.691,0.464,0.664,0.242
256274623,0.452,0.470,0.461,0.463,0.528
256275292,0.416,0.624,0.336,0.683,0.447
256289743,0.681,0.537,0.567,0.461,0.580
256375282,0.261,0.550,0.574,0.658,0.352
256376101,0.404,0.508,0.437,0.490,0.567
256389695,0.375,0.481,0.459,0.530,0.307
256400576,0.361,0.449,0.459,0.749,0.653
256436661,0.616,0.615,0.559,0.644,0.714
256497288,0.404,0.234,0.278,0.648,0.714
256504045,0.459,0.489,0.412,0.494,0.593
256515492,0.661,0.626,0.562,0.631,0.445
256527231,0.385,0.508,0.449,0.517,0.597
256543277,0.268,0.537,0.278,0.673,0.462
256552604,0.599,0.491,0.510,0.637,0.345
256554165,0.614,0.319,0.434,0.610,0.426
256560866,0.461,0.584,0.547,0.606,0.411
256575891,0.397,0.508,0.452,0.488,0.499
256583483,0.559,0.523,0.400,0.668,0.668
73689526,0.378,0.554,0.596,0.648,0.411
256596567,0.435,0.497,0.474,0.625,0.430
256607007,0.428,0.506,0.403,0.525,0.532
256633261,0.454,0.520,0.439,0.503,0.577
256633622,0.387,0.697,0.576,0.702,0.192
256637969,0.368,0.760,0.733,0.681,0.410
256651717,0.602,0.525,0.515,0.530,0.560
256652307,0.776,0.746,0.645,0.673,0.304
256674693,0.657,0.537,0.586,0.652,0.616
256690424,0.466,0.514,0.466,0.513,0.534
256706164,0.280,0.222,0.216,0.241,0.755
256706691,0.306,0.584,0.608,0.509,0.302
73724067,0.342,0.552,0.432,0.639,0.413
256709850,0.511,0.624,0.650,0.571,0.465
256730123,0.454,0.504,0.429,0.476,0.577
256760125,0.752,0.668,0.520,0.498,0.384
256797412,0.402,0.354,0.378,0.532,0.428
256798749,0.292,0.535,0.549,0.610,0.424
256801056,0.285,0.603,0.403,0.530,0.246
256808322,0.442,0.384,0.576,0.515,0.460
256845191,0.313,0.651,0.682,0.666,0.168
256872653,0.456,0.695,0.540,0.629,0.361
256881576,0.630,0.689,0.503,0.612,0.551
256889809,0.390,0.489,0.410,0.465,0.515
256898543,0.566,0.661,0.483,0.600,0.389
256902492,0.421,0.470,0.520,0.571,0.725
256905554,0.533,0.542,0.660,0.641,0.647
256915961,0.590,0.546,0.459,0.534,0.339
256940796,0.721,0.506,0.535,0.577,0.565
256992902,0.428,0.472,0.447,0.457,0.526
257002101,0.776,0.819,0.589,0.664,0.391
257025848,0.437,0.575,0.339,0.610,0.747
257029508,0.406,0.359,0.373,0.540,0.361
257056967,0.278,0.531,0.390,0.561,0.539
257085143,0.516,0.651,0.559,0.664,0.259
257090043,0.635,0.356,0.422,0.500,0.616
24493,0.576,0.255,0.530,0.482,0.567
257096123,0.585,0.743,0.596,0.639,0.322
257098434,0.487,0.659,0.456,0.710,0.359
257099046,0.192,0.474,0.400,0.590,0.369
257119841,0.576,0.691,0.603,0.753,0.172
257126470,0.464,0.548,0.501,0.679,0.404
257145854,0.492,0.304,0.420,0.644,0.475
257145979,0.366,0.554,0.385,0.608,0.322
257156614,0.313,0.279,0.319,0.496,0.642
257162272,0.678,0.359,0.454,0.523,0.393
257162866,0.435,0.470,0.429,0.490,0.534
257184534,0.411,0.474,0.422,0.463,0.515
257195169,0.840,0.779,0.567,0.554,0.630
257203110,0.514,0.706,0.530,0.550,0.228
257203923,0.669,0.468,0.344,0.349,0.469
257208150,0.449,0.462,0.432,0.463,0.530
257234051,0.673,0.706,0.532,0.625,0.408
257235448,0.409,0.481,0.434,0.455,0.526
257236842,0.599,0.390,0.481,0.571,0.597
257242329,0.564,0.828,0.628,0.637,0.363
257250196,0.678,0.285,0.405,0.463,0.649
257531107,0.306,0.392,0.314,0.461,0.571
257544202,0.554,0.691,0.493,0.614,0.424
257549385,0.592,0.491,0.493,0.445,0.545
257573915,0.404,0.232,0.395,0.113,0.825
257600012,0.266,0.417,0.476,0.592,0.374
257605626,0.573,0.226,0.518,0.478,0.545
257641729,0.611,0.821,0.797,0.699,0.233
257668899,0.719,0.441,0.510,0.515,0.486
257675148,0.597,0.655,0.523,0.579,0.452
257698065,0.712,0.575,0.625,0.490,0.562
257702019,0.394,0.649,0.481,0.675,0.506
257712452,0.592,0.413,0.439,0.438,0.616
257716693,0.557,0.712,0.520,0.749,0.354
257732065,0.437,0.359,0.530,0.500,0.322
257789529,0.518,0.592,0.532,0.554,0.445
257795306,0.282,0.445,0.287,0.515,0.545
257905617,0.440,0.638,0.557,0.743,0.259
257921349,0.435,0.499,0.439,0.503,0.541
257933637,0.449,0.277,0.589,0.614,0.515
257938097,0.585,0.211,0.488,0.364,0.608
257942311,0.299,0.489,0.584,0.670,0.432
258022594,0.585,0.563,0.606,0.488,0.519
258030439,0.430,0.685,0.559,0.527,0.673
258060232,0.409,0.304,0.447,0.679,0.575
258086418,0.347,0.514,0.427,0.743,0.510
258112190,0.740,0.420,0.611,0.612,0.513
258129019,0.425,0.502,0.461,0.500,0.560
258134502,0.549,0.348,0.532,0.523,0.560
258140881,0.335,0.417,0.623,0.664,0.567
258140947,0.464,0.468,0.420,0.457,0.539
258142292,0.421,0.289,0.549,0.426,0.716
258145892,0.452,0.422,0.429,0.515,0.545
258193217,0.616,0.504,0.513,0.496,0.603
258217323,0.342,0.396,0.486,0.608,0.539
258218804,0.616,0.615,0.562,0.610,0.319
258590639,0.473,0.325,0.586,0.608,0.419
263960873,0.523,0.481,0.471,0.488,0.571
270880279,0.421,0.434,0.513,0.581,0.482
270880686,0.743,0.590,0.527,0.648,0.467
270898230,0.442,0.329,0.496,0.556,0.612
270931952,0.166,0.537,0.349,0.420,0.521
270939066,0.373,0.338,0.652,0.670,0.436
270949258,0.566,0.815,0.581,0.681,0.356
270968678,0.418,0.451,0.415,0.585,0.358
270983805,0.459,0.708,0.665,0.583,0.339
271004250,0.418,0.544,0.368,0.668,0.591
271027935,0.609,0.569,0.616,0.648,0.393
271044958,0.220,0.569,0.557,0.675,0.387
271058805,0.616,0.348,0.569,0.252,0.593
271088617,0.664,0.678,0.540,0.592,0.267
271092065,0.404,0.333,0.292,0.571,0.475
271108957,0.590,0.401,0.535,0.544,0.521
271110982,0.344,0.462,0.540,0.440,0.452
271136534,0.521,0.283,0.510,0.521,0.662
271139098,0.609,0.424,0.324,0.424,0.365
271142845,0.762,0.529,0.584,0.534,0.328
271149053,0.433,0.466,0.422,0.451,0.541
271161338,0.504,0.268,0.393,0.708,0.569
283347891,0.382,0.243,0.393,0.198,0.586
283389405,0.607,0.607,0.572,0.641,0.630
283399003,0.342,0.569,0.434,0.606,0.410
283400097,0.328,0.565,0.442,0.612,0.397
283429131,0.335,0.295,0.518,0.623,0.289
283431290,0.397,0.388,0.594,0.519,0.476
283437893,0.621,0.737,0.660,0.687,0.320
283468843,0.390,0.417,0.643,0.598,0.573
283732191,0.378,0.457,0.295,0.442,0.428
283815794,0.475,0.542,0.586,0.536,0.565
283891247,0.499,0.459,0.427,0.673,0.326
283938544,0.380,0.481,0.513,0.544,0.497
284089166,0.423,0.367,0.383,0.455,0.519
284098324,0.640,0.287,0.444,0.646,0.456
284102001,0.254,0.544,0.557,0.527,0.352
284111289,0.588,0.321,0.407,0.691,0.519
284133650,0.461,0.510,0.469,0.519,0.558
284136905,0.623,0.592,0.598,0.517,0.475
284144022,0.390,0.344,0.498,0.583,0.532
284188846,0.554,0.405,0.728,0.507,0.335
284191473,0.320,0.544,0.515,0.770,0.177
284205754,0.256,0.352,0.261,0.623,0.421
284222203,0.440,0.483,0.532,0.376,0.692
284227887,0.728,0.401,0.545,0.538,0.630
284239057,0.177,0.375,0.278,0.293,0.638
52025380,0.502,0.430,0.400,0.606,0.573
284430121,0.447,0.569,0.483,0.538,0.671
284460803,0.769,0.504,0.452,0.523,0.460
284468794,0.676,0.438,0.351,0.548,0.458
284476407,0.444,0.489,0.412,0.664,0.276
284489957,0.232,0.455,0.354,0.675,0.387
284530356,0.320,0.481,0.657,0.523,0.406
284556376,0.502,0.405,0.317,0.604,0.582
284559833,0.204,0.455,0.275,0.600,0.443
284580854,0.657,0.466,0.501,0.463,0.452
284592580,0.464,0.279,0.354,0.548,0.827
284666187,0.444,0.817,0.638,0.795,0.322
284681556,0.473,0.405,0.403,0.648,0.668
284683757,0.483,0.746,0.652,0.623,0.129
284696036,0.268,0.567,0.459,0.673,0.361
284715436,0.712,0.752,0.638,0.614,0.411
284738046,0.714,0.516,0.444,0.583,0.463
284745621,0.521,0.375,0.400,0.679,0.725
284759093,0.504,0.750,0.701,0.550,0.668
284871095,0.530,0.497,0.478,0.542,0.423
284872475,0.769,0.600,0.691,0.629,0.306
284902203,0.292,0.434,0.449,0.569,0.508
284903188,0.449,0.344,0.378,0.702,0.714
284905215,0.301,0.474,0.383,0.416,0.571
284971975,0.621,0.356,0.496,0.583,0.332
284982697,0.566,0.579,0.486,0.422,0.319
284993948,0.487,0.506,0.444,0.503,0.564
284996272,0.623,0.474,0.579,0.583,0.393
285045199,0.497,0.693,0.549,0.652,0.332
285061989,0.495,0.516,0.449,0.596,0.359
285073363,0.335,0.609,0.452,0.583,0.491
285099896,0.528,0.346,0.383,0.333,0.539
285106004,0.371,0.491,0.596,0.660,0.656
285137608,0.502,0.792,0.657,0.716,0.434
285153319,0.380,0.331,0.456,0.436,0.621
285158274,0.418,0.388,0.540,0.644,0.397
285161242,0.504,0.289,0.510,0.465,0.432
285185271,0.638,0.384,0.584,0.486,0.484
285198742,0.716,0.481,0.574,0.677,0.469
285208760,0.280,0.594,0.405,0.610,0.354
285235934,0.490,0.626,0.601,0.666,0.406
285241036,0.399,0.474,0.439,0.482,0.577
285253748,0.433,0.462,0.393,0.399,0.447
285268810,0.423,0.497,0.437,0.507,0.536
285272807,0.530,0.689,0.807,0.660,0.495
285278490,0.435,0.377,0.579,0.484,0.513
285281033,0.459,0.575,0.469,0.532,0.465
285282053,0.833,0.985,0.799,0.733,0.480
285287229,0.435,0.464,0.425,0.455,0.539
285291750,0.738,0.756,0.645,0.666,0.515
285379806,0.382,0.398,0.410,0.453,0.439
285390540,0.392,0.464,0.496,0.467,0.488
285435161,0.700,0.356,0.456,0.612,0.610
19802879,0.449,0.630,0.361,0.660,0.380
19804842,0.478,0.367,0.439,0.366,0.497
27368199,0.757,0.743,0.471,0.538,0.397
285441837,0.602,0.340,0.437,0.565,0.636
285538988,0.692,0.316,0.635,0.453,0.499
285582890,0.378,0.228,0.307,0.428,0.655
285631176,0.363,0.533,0.486,0.548,0.569
285654273,0.428,0.514,0.447,0.422,0.727
285658060,0.444,0.592,0.669,0.469,0.417
285675217,0.430,0.516,0.427,0.500,0.534
285698938,0.230,0.213,0.410,0.474,0.627
285748706,0.366,0.527,0.620,0.565,0.449
285767514,0.435,0.424,0.356,0.612,0.467
285769598,0.692,0.560,0.515,0.418,0.539
29522970,0.282,0.298,0.466,0.225,0.721
285771269,0.690,0.685,0.780,0.639,0.359
285774292,0.502,0.579,0.420,0.637,0.452
285781005,0.378,0.455,0.261,0.604,0.289
285789585,0.263,0.563,0.407,0.644,0.430
285800793,0.292,0.573,0.385,0.658,0.369
285805823,0.561,0.405,0.469,0.629,0.525
285861493,0.511,0.319,0.532,0.442,0.536
285865563,0.354,0.520,0.395,0.679,0.395
285884240,0.351,0.415,0.322,0.471,0.610
285888271,0.425,0.529,0.581,0.474,0.424
285973967,0.328,0.563,0.415,0.592,0.512
286002327,0.490,0.314,0.434,0.538,0.612
286012612,0.571,0.678,0.603,0.623,0.551
286027972,0.583,0.552,0.549,0.573,0.352
320508842,0.483,0.401,0.474,0.679,0.655
320527944,0.559,0.338,0.601,0.585,0.404
339320185,0.366,0.348,0.033,0.509,0.526
339336382,0.509,0.645,0.726,0.668,0.610
339542479,0.392,0.176,0.572,0.505,0.727
351005472,0.459,0.352,0.398,0.585,0.716
351017260,0.535,0.781,0.625,0.621,0.246
351400157,0.433,0.462,0.429,0.459,0.526
351470165,0.435,0.413,0.351,0.515,0.439
351552666,0.540,0.325,0.339,0.225,0.636
351556508,0.475,0.497,0.403,0.542,0.441
351564837,0.726,0.758,0.344,0.612,0.369
351567852,0.468,0.455,0.469,0.380,0.603
351609313,0.289,0.523,0.481,0.575,0.454
387230056,0.495,0.485,0.444,0.486,0.552
387237264,0.411,0.222,0.366,0.432,0.822
387246780,0.487,0.373,0.209,0.617,0.575
510980878,0.723,0.558,0.660,0.778,0.380
510984176,0.437,0.636,0.456,0.731,0.619
511121728,0.368,0.394,0.302,0.720,0.532
31620282,0.382,0.672,0.572,0.652,0.354
511400506,0.442,0.510,0.442,0.693,0.692
512002740,0.418,0.531,0.503,0.606,0.541
512018558,0.485,0.600,0.643,0.478,0.489
512355630,0.394,0.655,0.679,0.581,0.228
512548692,0.197,0.512,0.425,0.581,0.462
512564396,0.537,0.321,0.461,0.704,0.582
512620911,0.566,0.443,0.647,0.488,0.616
512700138,0.561,0.733,0.532,0.702,0.423
512701026,0.499,0.476,0.417,0.482,0.558
512735938,0.485,0.428,0.608,0.480,0.517
513798809,0.301,0.525,0.491,0.619,0.404
513843492,0.263,0.365,0.381,0.536,0.642
514391943,0.394,0.432,0.437,0.656,0.471
514594370,0.247,0.306,0.434,0.474,0.432
514604183,0.397,0.487,0.452,0.546,0.439
514766756,0.418,0.403,0.510,0.654,0.506
514980564,0.559,0.502,0.540,0.617,0.424
515479663,0.418,0.506,0.567,0.523,0.525
515722353,0.499,0.502,0.498,0.650,0.315
515734277,0.585,0.499,0.527,0.536,0.268
515811576,0.361,0.295,0.322,0.654,0.523
515818425,0.449,0.453,0.388,0.459,0.397
515877755,0.320,0.472,0.738,0.451,0.638
515922527,0.199,0.474,0.625,0.617,0.332
516224197,0.514,0.706,0.613,0.617,0.307
516585324,0.566,0.752,0.650,0.755,0.449
516684756,0.273,0.535,0.562,0.635,0.465
516771605,0.611,0.760,0.608,0.677,0.467
516796074,0.592,0.621,0.665,0.527,0.588
516875341,0.459,0.485,0.589,0.366,0.723
517148938,0.609,0.699,0.701,0.496,0.636
517272425,0.504,0.197,0.466,0.650,0.549
517682360,0.361,0.788,0.650,0.699,0.371
517689596,0.626,0.708,0.461,0.604,0.441
517706053,0.371,0.481,0.253,0.644,0.662
517716973,0.411,0.253,0.456,0.679,0.586
517737246,0.404,0.506,0.454,0.482,0.512
518019843,0.547,0.609,0.562,0.731,0.437
518101032,0.449,0.510,0.417,0.500,0.560
518214620,0.464,0.428,0.393,0.737,0.419
518228021,0.661,0.371,0.579,0.569,0.408
518253104,0.671,0.462,0.576,0.525,0.302
518363324,0.464,0.714,0.552,0.617,0.725
518401667,0.537,0.369,0.513,0.407,0.421
518403776,0.409,0.512,0.633,0.548,0.285
518687638,0.430,0.432,0.488,0.544,0.313
518826100,0.404,0.571,0.655,0.751,0.564
519072110,0.421,0.466,0.398,0.527,0.534
519154819,0.261,0.396,0.486,0.389,0.625
519249207,0.332,0.464,0.219,0.532,0.443
519281688,0.478,0.367,0.400,0.670,0.651
519531193,0.316,0.459,0.182,0.683,0.591
519633377,0.423,0.506,0.363,0.666,0.348
519743430,0.695,0.422,0.518,0.449,0.495
519903051,0.468,0.293,0.508,0.646,0.590
519907588,0.464,0.491,0.478,0.494,0.539
519988107,0.297,0.548,0.420,0.604,0.463
520031877,0.506,0.346,0.385,0.683,0.627
520178560,0.781,0.619,0.503,0.604,0.569
17045060,0.511,0.731,0.510,0.745,0.161
520785775,0.287,0.632,0.336,0.579,0.571
520977070,0.299,0.415,0.625,0.654,0.547
521022775,0.621,0.319,0.349,0.602,0.608
521701696,0.311,0.598,0.447,0.588,0.837
521755734,0.342,0.293,0.513,0.592,0.473
522013186,0.361,0.270,0.508,0.459,0.734
522024527,0.330,0.430,0.486,0.387,0.638
522282462,0.442,0.634,0.361,0.478,0.692
522365342,0.731,0.344,0.576,0.409,0.526
526216513,0.588,0.386,0.564,0.585,0.190
18173720,0.375,0.512,0.469,0.496,0.577
18567611,0.268,0.285,0.456,0.706,0.486
18884627,0.583,0.556,0.265,0.641,0.397
18890465,0.585,0.304,0.317,0.685,0.616
24673002,0.657,0.472,0.549,0.527,0.369
18181076,0.709,0.525,0.581,0.561,0.551
24224268,0.418,0.674,0.633,0.673,0.235
306274486,0.602,0.663,0.601,0.652,0.285
282414735,0.607,0.653,0.564,0.585,0.488
282447785,0.423,0.506,0.535,0.600,0.515
282484132,0.347,0.106,0.383,0.554,0.463
298456001,0.337,0.207,0.224,0.519,0.727
19038778,0.499,0.392,0.520,0.612,0.460
19040451,0.580,0.634,0.503,0.733,0.252
19041357,0.516,0.697,0.545,0.699,0.213
354663245,0.375,0.308,0.481,0.442,0.545
354664333,0.621,0.258,0.520,0.459,0.677
354676155,0.261,0.373,0.449,0.519,0.599
354710218,0.568,0.563,0.515,0.525,0.436
354755104,0.454,0.481,0.405,0.774,0.662
18306002,0.235,0.548,0.616,0.673,0.203
52073562,0.368,0.495,0.346,0.318,0.632
52076021,0.518,0.241,0.469,0.320,0.543
52081613,0.495,0.563,0.564,0.488,0.424
52102470,0.418,0.411,0.594,0.575,0.374
59524045,0.464,0.338,0.464,0.316,0.560
17804411,0.559,0.615,0.452,0.610,0.358
41422571,0.413,0.489,0.447,0.532,0.528
22482597,0.526,0.632,0.493,0.546,0.525
258243372,0.743,0.499,0.483,0.434,0.556
17511527,0.111,0.447,0.696,0.652,0.434
383063415,0.576,0.966,0.660,0.699,0.421
383101693,0.483,0.310,0.501,0.664,0.632
387013671,0.399,0.594,0.594,0.731,0.384
395703391,0.554,0.338,0.572,0.619,0.415
414569910,0.745,0.542,0.691,0.546,0.525
19363331,0.423,0.525,0.425,0.519,0.577
24216951,0.511,0.626,0.354,0.600,0.571
24231531,0.533,0.647,0.476,0.503,0.539
45318901,0.382,0.525,0.447,0.509,0.549
52105049,0.671,0.682,0.549,0.637,0.402
55747710,0.406,0.481,0.594,0.585,0.437
57439888,0.504,0.270,0.515,0.538,0.317
57449264,0.530,0.447,0.393,0.494,0.591
71640497,0.533,0.453,0.496,0.540,0.430
29209374,0.630,0.769,0.496,0.592,0.371
122034654,0.685,0.680,0.540,0.513,0.452
34296207,0.373,0.527,0.488,0.521,0.580
16334857,0.185,0.464,0.400,0.482,0.462
73303753,0.256,0.663,0.523,0.536,0.369
16343974,0.230,0.459,0.319,0.482,0.463
16344329,0.499,0.323,0.493,0.227,0.580
16356796,0.623,0.552,0.586,0.623,0.552
21055620,0.661,0.415,0.647,0.554,0.536
222167136,0.480,0.485,0.429,0.496,0.556
185037964,0.378,0.527,0.471,0.538,0.567
27852686,0.235,0.255,0.361,0.610,0.636
25888207,0.232,0.491,0.640,0.590,0.343
27860681,0.390,0.638,0.581,0.650,0.252
27865232,0.454,0.403,0.403,0.416,0.441
29070759,0.583,0.365,0.356,0.583,0.714
24673042,0.504,0.663,0.569,0.695,0.309
16299346,0.456,0.619,0.481,0.650,0.432
124629713,0.588,0.344,0.481,0.724,0.688
124646065,0.468,0.502,0.456,0.478,0.541
124679471,0.728,0.459,0.532,0.581,0.445
124682502,0.449,0.535,0.459,0.751,0.749
24676302,0.397,0.455,0.444,0.484,0.508
29212033,0.583,0.359,0.559,0.426,0.578
222261763,0.473,0.483,0.410,0.490,0.530
25969211,0.416,0.518,0.469,0.519,0.526
34171224,0.380,0.504,0.429,0.500,0.521
124683087,0.232,0.451,0.505,0.581,0.372
124717680,0.721,0.373,0.403,0.592,0.397
124745432,0.261,0.569,0.454,0.606,0.532
124849996,0.363,0.432,0.395,0.293,0.571
124866710,0.447,0.472,0.427,0.478,0.532
187750684,0.607,0.428,0.508,0.538,0.662
124877152,0.371,0.550,0.552,0.540,0.534
124927499,0.354,0.483,0.647,0.461,0.255
124934043,0.456,0.481,0.437,0.490,0.552
124941509,0.402,0.478,0.429,0.646,0.415
125468866,0.697,0.504,0.530,0.644,0.558
24680346,0.359,0.508,0.398,0.471,0.374
58104872,0.282,0.426,0.437,0.695,0.480
16347901,0.554,0.693,0.498,0.631,0.545
26372870,0.318,0.401,0.349,0.621,0.578
26373755,0.373,0.430,0.434,0.656,0.675
26453786,0.216,0.535,0.513,0.581,0.410
35980304,0.652,0.722,0.714,0.505,0.502
26469931,0.323,0.420,0.486,0.604,0.389
26502740,0.588,0.331,0.503,0.480,0.424
26514376,0.664,0.546,0.410,0.463,0.573
26519172,0.671,0.327,0.527,0.426,0.577
26532388,0.442,0.453,0.466,0.579,0.619
28680341,0.442,0.462,0.422,0.455,0.528
28694143,0.397,0.497,0.576,0.646,0.296
28706024,0.697,0.573,0.598,0.488,0.755
28708146,0.576,0.550,0.449,0.357,0.597
28774039,0.504,0.468,0.422,0.666,0.526
29226377,0.552,0.645,0.787,0.530,0.543
29261021,0.773,0.689,0.613,0.567,0.254
29265181,0.654,0.615,0.483,0.606,0.419
29304837,0.340,0.533,0.344,0.625,0.254
2386761,0.447,0.485,0.439,0.461,0.521
80094297,0.521,0.636,0.589,0.559,0.358
8226492,0.735,0.842,0.547,0.764,0.274
35873420,0.559,0.722,0.589,0.617,0.504
87985887,0.344,0.359,0.302,0.542,0.593
